 Optimized Parameter
a1 = ,       0.149098
a2 = ,       0.093844
a3 = ,       0.070889
a4 = ,       0.004366
b1 = ,       0.010161
b2 = ,       0.093791
z1 = ,      78.813461
z2 = ,      18.682034
z3 = ,     142.828278
s1 = ,      23.102116
s2 = ,      28.987499
s3 = ,      44.460106
Er = ,  344034.343750
NS = ,       0.780438

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
  617,   0.72940,  23.72000,   9.01567
  618,   0.66300,  24.47000,  10.45579
  619,   0.60340,  25.06000,  11.53816
  620,   0.54990,  25.27000,  12.32134
  621,   0.50200,  25.27000,  12.85604
  622,   0.45880,  24.51000,  13.18454
  623,   0.41990,  23.72000,  13.34331
  624,   0.38490,  22.67000,  13.36362
  625,   0.34510,  22.48000,  13.24311
  626,   0.31790,  21.96000,  13.04043
  627,   0.29340,  21.96000,  12.77354
  628,   0.27110,  21.27000,  12.45679
  629,   0.25100,  20.23000,  12.10305
  630,   0.23270,  20.40000,  11.72243
  631,   0.21610,  20.40000,  11.32365
  632,   0.20100,  19.93000,  10.91381
  633,   0.18730,  19.75000,  10.49893
  634,   0.17470,  18.76000,  10.08336
  635,   0.19300,  19.61000,   9.77510
  636,   0.15850,  19.45000,   9.37854
  637,   0.23050,  18.97000,   9.27486
  638,   0.25940,  18.97000,   9.28304
  639,   0.29040,  19.13000,   9.39881
  640,   0.29320,  19.28000,   9.51245
  641,   0.28710,  19.11000,   9.59312
  642,   0.27830,  19.28000,   9.63482
  643,   0.22910,  20.30000,   9.50045
  644,   0.22260,  20.13000,   9.35750
  645,   0.10390,  20.78000,   8.81490
  646,   0.13310,  21.67000,   8.43082
  647,   0.09260,  21.58000,   7.94529
  648,   0.08780,  21.39000,   7.49353
  649,   0.08070,  22.25000,   7.06400
  650,   0.07740,  21.77000,   7.02014
  651,   0.07440,  22.46000,   7.02105
  652,   0.07170,  22.46000,   7.02184
  653,   0.06920,  22.66000,   7.02249
  654,   0.06700,  22.86000,   7.02302
  655,   0.12830,  22.86000,   7.02341
  656,   0.06500,  23.76000,   7.02366
  657,   0.07250,  23.47000,   7.02378
  658,   0.08200,  23.97000,   7.02376
  659,   0.09560,  24.26000,   7.02359
  660,   0.54950,  24.26000,   7.02336
  661,   0.12100,  24.48000,   7.02305
  662,   0.14140,  24.48000,   7.02267
  663,   0.15960,  24.48000,   7.02223
  664,   0.16340,  24.48000,   7.02172
  665,   0.15210,  25.00000,   7.02115
  666,   0.14080,  24.39000,   7.02052
  667,   0.13080,  25.75000,   7.01982
  668,   0.12180,  25.75000,   7.01906
  669,   0.11390,  25.75000,   7.01823
  670,   0.10680,  24.60000,   7.01732
  671,   0.10050,  24.08000,   7.01634
  672,   0.09480,  23.56000,   7.01527
  673,   0.09020,  22.97000,   7.01412
  674,   0.08550,  23.56000,   7.01288
  675,   0.08130,  22.47000,   7.01153
  676,   0.07760,  21.97000,   7.01009
  677,   0.07420,  22.16000,   7.00853
  678,   0.07120,  22.16000,   7.00687
  679,   0.06840,  21.48000,   7.00509
  680,   0.06600,  21.29000,   7.00319
  681,   0.06370,  20.24000,   7.00116
  682,   0.06170,  20.42000,   6.99901
  683,   0.06060,  20.13000,   6.99673
  684,   0.10990,  19.78000,   6.99432
  685,   0.28110,  20.42000,   6.99182
  686,   0.44210,  21.09000,   6.98928
  687,   0.55050,  22.08000,   6.98676
  688,   0.52840,  22.57000,   6.98432
  689,   0.52050,  24.92000,   6.98200
  690,   0.47710,  25.40000,   6.97984
  691,   0.43790,  26.22000,   6.97786
  692,   0.40270,  26.22000,   6.97608
  693,   0.37090,  25.90000,   6.97451
  694,   0.34210,  25.90000,   7.47648
  695,   0.31610,  25.90000,   7.86404
  696,   0.29250,  24.82000,   8.12895
  697,   0.27550,  23.69000,   8.30701
  698,   0.25510,  23.17000,   8.39539
  699,   0.23670,  23.17000,   8.41041
  700,   0.22000,  22.86000,   8.36563
  701,   0.20480,  22.16000,   8.27251
  702,   0.19090,  21.40000,   8.14061
  703,   0.17840,  20.91000,   7.97885
  704,   0.16690,  20.91000,   7.79382
  705,   0.15730,  21.09000,   7.59457
  706,   0.20100,  20.24000,   7.56875
  707,   0.36670,  20.24000,   8.12452
  708,   0.55620,  20.24000,   9.28456
  709,   0.73310,  21.97000,  10.94211
  710,   0.87300,  22.77000,  12.91624
  711,   0.92040,  25.14000,  14.85102
  712,   0.90870,  26.22000,  16.54416
  713,   0.87160,  29.10000,  17.93216
  714,   0.79900,  30.34000,  18.92278
  715,   0.73180,  30.72000,  19.57624
  716,   0.67120,  29.80000,  19.95069
  717,   0.61640,  30.18000,  20.09540
  718,   0.56680,  28.66000,  20.05243
  719,   0.52190,  28.10000,  19.85772
  720,   0.48110,  27.55000,  19.54136
  721,   0.45430,  27.55000,  19.16488
  722,   0.41830,  26.06000,  18.70237
  723,   0.38570,  26.06000,  18.17463
  724,   0.35610,  26.06000,  17.59891
  725,   0.32930,  24.39000,  16.98994
  726,   0.30500,  23.87000,  16.35989
  727,   0.28280,  24.08000,  15.71825
  728,   0.26270,  24.08000,  15.07353
  729,   0.24680,  23.56000,  14.44069
  730,   0.26630,  23.56000,  13.94214
  731,   0.36220,  22.97000,  13.83075
  732,   0.49740,  22.97000,  14.20356
  733,   0.64920,  22.97000,  15.06824
  734,   0.77920,  24.08000,  16.29753
  735,   0.84270,  26.60000,  17.62127
  736,   0.83570,  27.95000,  18.78342
  737,   0.80760,  29.75000,  19.72714
  738,   0.74420,  30.93000,  20.35186
  739,   0.68100,  30.07000,  20.69148
  740,   0.62240,  30.72000,  20.79171
  741,   0.56970,  30.45000,  20.69805
  742,   0.52230,  29.23000,  20.44918
  743,   0.47970,  29.23000,  20.07798
  744,   0.44120,  28.66000,  19.61148
  745,   0.63100,  28.35000,  19.85706
  746,   0.79930,  28.60000,  20.66560
  747,   0.51370,  28.85000,  20.39303
  748,   0.32990,  29.43000,  19.50733
  749,   0.30400,  29.52000,  18.62381
  750,   0.28060,  29.43000,  17.75090
  751,   0.25940,  30.42000,  16.89517
  752,   0.25200,  30.15000,  16.10299
  753,   0.36840,  30.56000,  15.80018
  754,   0.60310,  29.61000,  16.34908
  755,   0.71980,  30.29000,  17.24897
  756,   0.86790,  30.29000,  18.57310
  757,   1.02720,  32.15000,  20.31654
  758,   1.18800,  33.76000,  22.44099
  759,   1.29070,  35.74000,  24.70399
  760,   1.32900,  38.09000,  26.86627
  761,   1.26810,  39.84000,  28.59187
  762,   1.17190,  41.97000,  29.80294
  763,   1.06410,  42.84000,  30.51253
  764,   0.96540,  43.30000,  30.80457
  765,   0.87700,  41.95000,  30.75849
  766,   0.80230,  42.34000,  30.45728
  767,   1.74250,  42.46000,  33.47272
  768,   1.68230,  41.95000,  35.96552
  769,   0.68240,  42.99000,  34.70751
  770,   3.61120,  45.17000,  43.81248
  771,   7.54770,  52.32000,  65.72355
  772,   5.52250,  55.78000,  78.28471
  773,   9.40260,  73.84000, 103.09718
  774,   5.25740,  95.88000, 110.85410
  775,   4.49090,  90.80000, 115.13164
  776,   5.50800, 116.23000, 122.52220
  777,   2.56460, 119.40000, 118.86755
  778,   3.66280, 121.88000, 119.43411
  779,   2.77060, 104.95000, 116.83011
  780,   2.86060, 114.30000, 114.81609
  781,   1.92510, 108.97000, 109.74835
  782,   3.94830, 110.10000, 112.27953
  783,   6.97680, 109.09000, 125.13148
  784,   4.01110, 113.78000, 126.29263
  785,   2.03150, 124.97000, 120.42310
  786,   1.98500, 127.50000, 115.00637
  787,   1.73490, 117.73000, 109.28387
  788,   1.57210, 109.76000, 103.59209
  789,   2.04990,  98.37000, 100.16533
  790,   2.28730,  94.25000,  97.92815
  791,   1.68260,  92.11000,  93.81511
  792,   1.51570,  87.31000,  89.55038
  793,   0.85440,  89.59000,  83.42245
  794,   0.89210,  94.34000,  78.06653
  795,   0.41900,  85.63000,  71.61773
  796,   0.72710,  93.76000,  66.91829
  797,   0.34950,  80.87000,  61.39076
  798,   0.33060,  73.93000,  56.37403
  799,   0.33230,  77.05000,  51.88670
  800,   1.14270,  68.15000,  50.69847
  801,   0.39260,  65.91000,  47.01509
  802,   0.48220,  66.26000,  44.02906
  803,   0.65300,  59.57000,  41.95136
  804,   0.78110,  60.71000,  40.53830
  805,   0.85590,  59.70000,  39.53450
  806,   0.95770,  60.33000,  38.99166
  807,   0.95690,  58.25000,  38.50343
  808,   0.93190,  55.86000,  37.97953
  809,   0.83640,  58.17000,  37.17738
  810,   0.74850,  55.27000,  36.15241
  811,   0.66940,  53.30000,  34.95845
  812,   0.60180,  54.35000,  33.65319
  813,   0.54260,  49.90000,  32.27747
  814,   0.49040,  49.14000,  30.86299
  815,   0.44460,  48.33000,  29.43607
  816,   0.40430,  47.94000,  28.01713
  817,   0.38240,  45.34000,  26.66957
  818,   0.34710,  45.19000,  25.33906
  819,   0.31590,  44.23000,  24.03810
  820,   0.28830,  44.70000,  22.77612
  821,   0.26370,  40.89000,  21.55948
  822,   0.24180,  39.54000,  20.39285
  823,   0.22220,  40.20000,  19.27900
  824,   0.20470,  39.78000,  18.21972
  825,   0.19880,  37.29000,  17.24980
  826,   0.26210,  37.67000,  16.60163
  827,   0.60610,  37.10000,  17.22230
  828,   0.95530,  36.54000,  18.99805
  829,   1.24980,  38.04000,  21.61780
  830,   1.31620,  42.25000,  24.19712
  831,   1.35450,  42.19000,  26.64216
  832,   1.34440,  43.31000,  28.79791
  833,   1.27560,  45.19000,  30.48950
  834,   1.19380,  43.93000,  31.71984
  835,   1.10990,  45.02000,  32.52961
  836,   0.97880,  44.39000,  32.79768
  837,   0.87400,  42.98000,  32.67226
  838,   0.78390,  42.08000,  32.24559
  839,   0.70490,  41.14000,  31.58777
  840,   0.63810,  40.80000,  30.76540
  841,   0.62570,  40.20000,  29.98559
  842,   0.55710,  38.62000,  29.04756
  843,   0.49840,  38.04000,  28.00229
  844,   0.44760,  38.62000,  26.88848
  845,   0.40340,  35.60000,  25.73627
  846,   0.36470,  37.29000,  24.56880
  847,   0.35990,  35.41000,  23.50603
  848,   0.48350,  34.49000,  22.98555
  849,   0.70420,  33.60000,  23.29017
  850,   0.95510,  34.67000,  24.43958
  851,   1.20840,  34.30000,  26.35442
  852,   1.43430,  35.22000,  28.85944
  853,   1.63980,  36.35000,  31.82216
  854,   1.73970,  41.24000,  34.82624
  855,   1.70900,  42.82000,  37.41130
  856,   1.61820,  44.86000,  39.41106
  857,   1.48140,  45.19000,  40.72578
  858,   1.30230,  44.39000,  41.27898
  859,   1.15650,  45.03000,  41.26617
  860,   1.05030,  44.23000,  40.88455
  861,   0.94670,  42.98000,  40.18150
  862,   0.86150,  42.20000,  39.25470
  863,   0.78340,  40.80000,  38.15217
  864,   0.72690,  39.61000,  36.96758
  865,   0.77210,  37.47000,  36.06467
  866,   0.66890,  38.06000,  34.89573
  867,   0.60260,  36.90000,  33.61723
  868,   0.53350,  35.78000,  32.23075
  869,   0.45190,  34.86000,  30.70378
  870,   0.44920,  34.70000,  29.32646
  871,   0.57590,  33.95000,  28.53519
  872,   0.77870,  33.06000,  28.53485
  873,   1.00800,  32.19000,  29.33578
  874,   1.31090,  32.19000,  31.11180
  875,   1.63110,  33.06000,  33.82204
  876,   1.85320,  34.67000,  37.02682
  877,   2.01540,  36.92000,  40.46561
  878,   2.03950,  42.01000,  43.63182
  879,   1.89270,  45.97000,  45.95694
  880,   1.83040,  48.98000,  47.82370
  881,   1.74790,  52.16000,  49.20927
  882,   1.57280,  52.84000,  49.84025
  883,   1.39000,  53.52000,  49.76824
  884,   1.18850,  52.16000,  49.00099
  885,   1.04280,  49.13000,  47.80568
  886,   0.91820,  46.99000,  46.30045
  887,   0.79850,  46.14000,  44.53458
  888,   0.70390,  44.41000,  42.62275
  889,   0.66800,  42.63000,  40.78513
  890,   0.60640,  42.41000,  38.92411
  891,   0.54490,  40.61000,  37.04240
  892,   0.49800,  40.23000,  35.19307
  893,   0.47660,  39.43000,  33.46173
  894,   0.51850,  39.20000,  32.05716
  895,   0.64230,  39.02000,  31.23141
  896,   0.76920,  38.84000,  30.93509
  897,   0.76400,  38.84000,  30.65170
  898,   0.87140,  37.67000,  30.77320
  899,   0.91290,  36.54000,  31.02729
  900,   2.93160,  39.23000,  38.30702
  901,   1.88450,  41.87000,  41.17273
  902,   2.93660,  41.03000,  47.41645
  903,   1.93180,  43.07000,  49.50204
  904,   1.04440,  44.32000,  48.27197
  905,   0.94450,  45.72000,  46.82184
  906,   0.86510,  45.55000,  45.24608
  907,   0.77770,  46.02000,  43.52973
  908,   0.69950,  44.46000,  41.71945
  909,   0.62110,  44.52000,  39.82423
  910,   0.52950,  40.82000,  37.80673
  911,   0.45780,  41.23000,  35.74905
  912,   0.39960,  39.43000,  33.70243
  913,   0.37300,  39.63000,  31.77604
  914,   0.32410,  37.87000,  29.87937
  915,   0.28440,  36.92000,  28.04138
  916,   0.25120,  36.72000,  26.27858
  917,   0.22320,  36.10000,  24.60126
  918,   0.19950,  34.97000,  23.01545
  919,   0.20990,  35.53000,  21.63069
  920,   0.46020,  34.22000,  21.26404
  921,   0.82710,  33.13000,  22.21694
  922,   1.23260,  32.58000,  24.48708
  923,   1.40840,  34.56000,  27.13521
  924,   1.51760,  35.53000,  29.88951
  925,   1.89960,  36.52000,  33.69200
  926,   2.00000,  39.05000,  37.45020
  927,   1.99620,  42.44000,  40.80486
  928,   1.87120,  42.82000,  43.37474
  929,   1.67500,  45.15000,  44.99280
  930,   1.51960,  45.50000,  45.90062
  931,   1.23410,  45.03000,  45.71758
  932,   1.04240,  44.87000,  44.88478
  933,   0.91210,  42.20000,  43.68419
  934,   0.77620,  40.80000,  42.13445
  935,   0.66500,  40.61000,  40.35808
  936,   0.57960,  40.01000,  38.46867
  937,   0.55730,  38.44000,  36.69832
  938,   0.47860,  36.54000,  34.83754
  939,   0.41420,  37.89000,  32.94561
  940,   0.36080,  34.83000,  31.06410
  941,   0.31630,  34.83000,  29.22293
  942,   0.27890,  33.54000,  27.44264
  943,   0.28320,  33.93000,  25.86245
  944,   0.56960,  32.67000,  25.44695
  945,   1.05870,  32.14000,  26.78310
  946,   1.52640,  32.14000,  29.61410
  947,   1.90070,  32.14000,  33.45839
  948,   2.19620,  34.86000,  37.93550
  949,   2.21840,  37.30000,  42.02517
  950,   2.25160,  38.44000,  45.80627
  951,   2.09820,  40.97000,  48.65923
  952,   1.97650,  42.99000,  50.79138
  953,   1.87830,  43.93000,  52.35987
  954,   1.64230,  44.87000,  52.94200
  955,   1.35820,  44.72000,  52.47232
  956,   1.07730,  44.44000,  51.07132
  957,   0.96840,  43.63000,  49.43664
  958,   0.80630,  41.48000,  47.40662
  959,   0.67610,  41.40000,  45.13372
  960,   0.62370,  38.95000,  42.91485
  961,   0.70120,  39.37000,  41.19809
  962,   0.59710,  37.82000,  39.29677
  963,   0.53630,  37.07000,  37.38124
  964,   0.44710,  37.47000,  35.35368
  965,   0.70910,  36.72000,  34.45248
  966,   1.01610,  37.29000,  34.71767
  967,   1.31840,  36.54000,  36.01159
  968,   1.49730,  36.34000,  37.79626
  969,   1.64240,  37.10000,  39.90268
  970,   1.82540,  35.41000,  42.42988
  971,   2.24090,  37.65000,  46.14639
  972,   2.34600,  38.04000,  49.84443
  973,   2.42770,  38.04000,  53.44436
  974,   2.43500,  39.41000,  56.69662
  975,   2.36460,  40.57000,  59.36610
  976,   2.45880,  44.01000,  62.08847
  977,   2.15720,  44.85000,  63.47573
  978,   1.95720,  45.38000,  64.02168
  979,   1.69480,  46.72000,  63.59583
  980,   1.85700,  46.11000,  63.78241
  981,   1.71590,  48.23000,  63.45827
  982,   1.80220,  47.59000,  63.47083
  983,   1.81970,  48.99000,  63.54478
  984,   1.90230,  49.56000,  63.90112
  985,   2.57370,  55.01000,  66.56732
  986,   2.29650,  56.38000,  67.98970
  987,   2.86290,  57.86000,  71.24448
  988,   2.63290,  57.86000,  73.35931
  989,   1.56140,  61.89000,  71.51326
  990,   2.40310,  61.89000,  72.80125
  991,   4.75600,  64.07000,  82.17650
  992,   4.62660,  64.87000,  90.12737
  993,   4.45840,  74.02000,  96.66675
  994,   4.58250,  81.59000, 102.96277
  995,   7.08370,  89.88000, 117.34474
  996,   6.02590, 106.81000, 126.54026
  997,   9.67240, 134.81000, 147.52216
  998,   8.88520, 159.24001, 163.57805
  999,   9.65910, 190.28999, 180.67407
 1000,  10.82190, 209.53000, 200.06136
 1001,  10.46060, 218.19000, 216.17853
 1002,  12.56190, 253.84000, 266.82318
 1003,   8.40340, 300.29999, 272.69485
 1004,   5.34410, 276.23001, 249.43230
 1005,   6.27750, 252.27000, 240.51521
 1006,   6.05740, 217.63000, 231.88206
 1007,   4.97670, 199.72000, 218.38919
 1008,   0.89780, 197.61000, 199.25780
 1009,   1.40000, 175.86000, 183.87727
 1010,   1.77540, 161.12000, 171.41399
 1011,   0.92000, 147.44000, 157.26456
 1012,   0.55250, 127.13000, 143.30801
 1013,   0.75270, 120.52000, 131.50673
 1014,   0.94720, 115.00000, 121.61616
 1015,   1.13720, 106.57000, 113.42147
 1016,   1.57850, 105.17000, 107.62377
 1017,   1.62750,  99.51000, 102.60319
 1018,   1.83360,  93.19000,  98.82745
 1019,   1.37570,  91.46000,  93.84743
 1020,   2.28830,  92.78000,  92.57556
 1021,   1.50120,  87.88000,  88.68877
 1022,   2.76890,  85.10000,  89.63659
 1023,   1.76010,  84.76000,  86.96409
 1024,   1.61970,  91.11000,  84.08102
 1025,   1.56700,  83.75000,  81.31549
 1026,   0.92140,  81.06000,  76.58397
 1027,   0.57170,  78.32000,  71.12426
 1028,   0.49880,  78.31000,  65.97875
 1029,   2.45270,  75.13000,  68.19462
 1030,   0.49250,  71.99000,  63.33370
 1031,   3.79200,  76.02000,  70.50490
 1032,   1.66450,  73.26000,  69.49979
 1033,   0.59310,  69.68000,  64.85759
 1034,   0.49530,  70.23000,  60.35720
 1035,   0.46900,  70.02000,  56.23343
 1036,   0.37010,  65.55000,  52.19333
 1037,   0.36920,  59.26000,  48.57035
 1038,   0.57220,  59.50000,  46.03318
 1039,   0.54010,  59.50000,  43.64757
 1040,   0.71270,  59.50000,  42.11272
 1041,   1.17030,  57.44000,  42.33565
 1042,   1.20190,  55.12000,  42.64550
 1043,   1.67020,  53.56000,  44.55873
 1044,   3.05000,  55.82000,  51.09281
 1045,   2.49120,  56.31000,  54.99561
 1046,   1.63860,  58.38000,  55.51459
 1047,   1.25720,  57.20000,  54.64756
 1048,   1.14550,  60.46000,  53.48069
 1049,   0.96480,  58.12000,  51.80407
 1050,   3.89190,  58.57000,  60.52688
 1051,   3.49060,  64.00000,  66.94148
 1052,   1.57510,  63.04000,  65.99864
 1053,   0.48810,  65.16000,  61.35740
 1054,   0.62910,  63.66000,  57.69174
 1055,   0.45880,  60.82000,  53.81263
 1056,   0.51200,  57.83000,  50.52281
 1057,   0.33100,  54.51000,  46.94277
 1058,   2.34110,  51.46000,  50.75653
 1059,   1.21640,  53.48000,  50.24496
 1060,   0.17940,  53.48000,  46.16409
 1061,   0.13130,  53.48000,  42.33928
 1062,   0.42150,  50.53000,  39.92548
 1063,   0.78820,  50.53000,  39.04311
 1064,   1.13110,  47.41000,  39.44980
 1065,   1.37730,  44.60000,  40.67374
 1066,   2.08640,  43.28000,  44.24702
 1067,   2.69200,  47.91000,  49.56401
 1068,   2.83500,  47.91000,  54.82769
 1069,   2.94120,  48.28000,  59.91528
 1070,   2.04690,  48.28000,  61.35035
 1071,   2.08870,  56.75000,  62.78270
 1072,   1.85300,  55.51000,  63.24332
 1073,   1.70770,  55.51000,  63.14904
 1074,   0.90410,  56.05000,  60.25796
 1075,   0.60080,  56.05000,  56.60838
 1076,   0.37600,  49.44000,  52.55323
 1077,   0.26150,  49.44000,  48.51977
 1078,   0.21410,  47.09000,  44.73998
 1079,   0.17900,  47.02000,  41.23028
 1080,   0.15230,  44.12000,  37.99178
 1081,   0.14000,  44.12000,  35.04641
 1082,   0.11920,  44.12000,  32.33390
 1083,   0.10340,  41.72000,  29.84737
 1084,   0.09120,  39.86000,  27.57579
 1085,   0.08150,  39.86000,  25.50543
 1086,   0.07510,  39.86000,  23.62682
 1087,   0.09140,  39.86000,  21.99923
 1088,   0.75880,  38.47000,  22.87093
 1089,   1.79750,  37.13000,  27.27915
 1090,   2.31140,  37.13000,  33.02317
 1091,   2.72880,  37.13000,  39.62725
 1092,   2.88290,  37.13000,  46.08255
 1093,   2.66390,  38.76000,  51.10145
 1094,   1.94850,  42.83000,  53.09951
 1095,   1.57650,  46.95000,  53.59045
 1096,   1.41960,  46.61000,  53.48239
 1097,   1.40330,  46.26000,  53.32874
 1098,   0.67870,  45.91000,  50.65998
 1099,   0.46700,  46.63000,  47.52919
 1100,   0.23800,  40.94000,  43.92381
 1101,   0.19150,  39.29000,  40.53053
 1102,   0.15860,  39.29000,  37.37465
 1103,   0.13420,  35.48000,  34.46107
 1104,   0.11560,  33.86000,  31.78472
 1105,   0.10700,  34.89000,  29.35575
 1106,   0.10350,  34.89000,  27.16613
 1107,   0.08110,  33.35000,  25.12488
 1108,   0.08380,  33.35000,  23.30414
 1109,   0.06570,  33.35000,  21.60827
 1110,   0.07160,  33.35000,  20.10803
 1111,   0.05810,  30.79000,  18.71525
 1112,   0.18430,  30.79000,  17.90670
 1113,   1.71960,  31.71000,  22.54393
 1114,   2.51150,  31.71000,  29.46408
 1115,   2.80840,  31.71000,  36.70099
 1116,   3.01530,  31.71000,  43.90766
 1117,   3.03350,  31.71000,  50.42839
 1118,   2.72760,  36.49000,  55.20262
 1119,   2.40730,  36.49000,  58.36185
 1120,   1.77570,  36.23000,  58.98670
 1121,   1.42970,  36.23000,  58.33835
 1122,   0.78740,  35.96000,  55.51410
 1123,   0.52570,  36.23000,  52.06958
 1124,   0.24860,  34.90000,  48.01534
 1125,   0.22320,  30.87000,  44.29381
 1126,   0.18420,  30.63000,  40.82277
 1127,   0.15520,  29.88000,  37.61091
 1128,   0.11760,  31.32000,  34.60113
 1129,   0.10850,  30.06000,  31.87183
 1130,   0.09160,  32.15000,  29.36649
 1131,   0.07920,  30.05000,  27.07744
 1132,   0.06980,  29.29000,  24.99254
 1133,   0.06260,  28.48000,  23.09819
 1134,   0.05700,  28.27000,  21.38006
 1135,   0.16260,  28.27000,  20.20822
 1136,   1.11510,  27.35000,  22.48422
 1137,   2.01320,  27.35000,  27.65968
 1138,   2.48660,  27.35000,  33.94981
 1139,   2.86200,  27.35000,  40.89669
 1140,   3.10880,  27.55000,  47.98311
 1141,   2.00790,  27.55000,  50.48705
 1142,   1.83630,  27.55000,  52.13131
 1143,   1.56720,  29.97000,  52.66475
 1144,   0.91400,  30.40000,  50.86116
 1145,   1.26630,  30.40000,  50.47586
 1146,   0.74170,  31.38000,  48.29817
 1147,   0.41510,  30.83000,  45.20602
 1148,   0.29680,  30.83000,  42.02196
 1149,   0.19460,  29.30000,  38.81167
 1150,   0.19810,  29.30000,  35.94696
 1151,   0.13310,  28.34000,  33.15249
 1152,   0.08620,  27.61000,  30.48406
 1153,   0.07980,  27.61000,  28.06992
 1154,   0.11770,  26.16000,  26.03828
 1155,   0.05750,  26.16000,  24.00660
 1156,   0.12820,  26.35000,  22.43205
 1157,   0.04640,  26.35000,  20.73431
 1158,   0.10750,  26.35000,  19.42529
 1159,   0.12930,  26.35000,  18.32726
 1160,   0.90400,  25.10000,  20.04827
 1161,   1.79970,  24.56000,  24.71801
 1162,   2.29340,  24.56000,  30.62583
 1163,   2.54090,  24.73000,  36.78324
 1164,   2.50860,  25.44000,  42.18718
 1165,   2.34220,  25.44000,  46.44779
 1166,   1.82790,  28.55000,  48.46883
 1167,   1.59040,  30.47000,  49.45016
 1168,   0.90130,  32.27000,  47.92239
 1169,   0.60520,  33.30000,  45.51914
 1170,   0.22550,  32.00000,  42.03931
 1171,   0.21170,  32.00000,  38.87283
 1172,   0.14850,  30.23000,  35.81444
 1173,   0.08980,  27.10000,  32.86848
 1174,   0.09010,  27.10000,  30.22922
 1175,   0.07200,  26.17000,  27.80041
 1176,   0.09910,  25.65000,  25.71792
 1177,   0.05200,  24.06000,  23.68648
 1178,   0.09940,  24.23000,  22.03079
 1179,   0.04120,  23.39000,  20.34285
 1180,   0.03910,  22.55000,  18.82189
 1181,   0.10270,  22.71000,  17.67998
 1182,   0.22420,  22.55000,  17.07992
 1183,   0.48590,  21.89000,  17.45512
 1184,   1.23560,  21.89000,  20.40888
 1185,   1.45950,  21.58000,  23.83653
 1186,   1.86980,  21.89000,  28.34009
 1187,   2.19750,  21.74000,  33.51936
 1188,   2.15040,  22.50000,  37.99506
 1189,   2.93410,  23.49000,  44.74274
 1190,   2.40370,  24.52000,  48.93602
 1191,   2.53720,  25.23000,  53.15984
 1192,   2.34000,  25.23000,  56.25599
 1193,   1.60830,  26.72000,  56.47472
 1194,   0.97380,  26.72000,  54.45478
 1195,   0.69290,  25.60000,  51.66399
 1196,   0.29240,  25.60000,  47.76460
 1197,   0.45230,  25.60000,  44.82930
 1198,   0.32320,  24.13000,  41.74821
 1199,   0.30720,  24.13000,  38.93140
 1200,   0.05770,  24.13000,  35.53562
 1201,   0.13000,  22.88000,  32.74502
 1202,   0.16530,  23.73000,  30.36733
 1203,   0.09730,  23.18000,  27.99865
 1204,   0.08640,  23.31000,  25.83739
 1205,   0.08940,  22.47000,  23.91047
 1206,   0.30590,  22.47000,  22.93923
 1207,   0.73810,  21.78000,  23.57775
 1208,   1.11770,  21.91000,  25.47497
 1209,   1.27290,  21.78000,  27.71622
 1210,   1.93570,  20.97000,  32.03901
 1211,   2.14480,  21.64000,  36.64223
 1212,   2.22250,  21.64000,  41.03794
 1213,   1.77530,  21.64000,  43.41431
 1214,   1.41640,  22.18000,  44.28984
 1215,   1.17960,  22.18000,  44.24714
 1216,   1.07020,  23.03000,  43.82671
 1217,   0.76960,  23.18000,  42.39989
 1218,   0.42920,  22.50000,  39.93224
 1219,   0.37750,  22.50000,  37.54035
 1220,   0.36840,  22.64000,  35.36503
 1221,   0.28440,  21.91000,  33.12205
 1222,   0.31850,  21.91000,  31.23090
 1223,   0.30560,  21.37000,  29.49071
 1224,   0.31330,  21.37000,  27.95770
 1225,   0.20370,  20.82000,  26.20048
 1226,   0.24370,  20.82000,  24.76489
 1227,   0.28380,  20.56000,  23.61777
 1228,   0.21080,  19.78000,  22.33399
 1229,   0.26760,  19.91000,  21.38111
 1230,   0.37720,  19.91000,  20.90915
 1231,   0.45570,  19.91000,  20.75944
 1232,   0.58820,  19.91000,  21.08711
 1233,   0.66470,  19.25000,  21.64692
 1234,   0.62750,  19.13000,  22.01759
 1235,   0.94980,  18.77000,  23.47461
 1236,   0.96310,  18.02000,  24.82571
 1237,   0.59530,  18.91000,  24.75068
 1238,   1.61340,  19.28000,  28.23905
 1239,   0.95250,  19.65000,  29.05540
 1240,   0.44280,  19.03000,  28.00572
 1241,   0.33610,  19.65000,  26.69176
 1242,   0.31560,  18.78000,  25.44204
 1243,   0.28720,  18.78000,  24.22225
 1244,   0.24650,  18.78000,  22.98624
 1245,   1.26650,  19.03000,  25.44094
 1246,   0.28980,  18.41000,  24.22781
 1247,   0.26450,  18.29000,  23.05158
 1248,   0.27220,  18.17000,  22.02364
 1249,   0.07840,  18.17000,  20.42466
 1250,   0.20610,  17.43000,  19.43701
 1251,   0.16790,  17.90000,  18.41755
 1252,   0.03710,  17.90000,  17.04609
 1253,   0.12450,  17.64000,  16.12138
 1254,   0.17700,  17.53000,  15.47502
 1255,   0.46370,  17.45000,  15.89615
 1256,   0.62390,  17.64000,  16.83194
 1257,   0.86950,  17.64000,  18.52723
 1258,   0.61970,  17.53000,  19.17261
 1259,   0.44280,  16.82000,  19.13191
 1260,   0.50170,  17.42000,  19.30016
