 Optimized Parameter
a1 = ,       0.125131
a2 = ,       0.073943
a3 = ,       0.071349
a4 = ,       0.009192
b1 = ,       0.148037
b2 = ,       0.035524
z1 = ,      49.531303
z2 = ,      52.530384
z3 = ,      11.410069
s1 = ,      11.738929
s2 = ,      14.664841
s3 = ,      27.119108
Er = ,   91323.312500
NS = ,       0.869096

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
  637,   0.32000,   5.02000,   6.81025
  638,   0.37070,   9.82000,   6.83562
  639,   0.39420,   9.32000,   6.86122
  640,   0.37810,   7.82000,   6.88718
  641,   0.35940,  10.22000,   6.91357
  642,   0.34190,  10.30000,   6.94042
  643,   0.32560,  12.12000,   6.96769
  644,   0.31040,  11.14000,   6.99536
  645,   0.29610,   9.78000,   7.02334
  646,   0.28280,  10.64000,   7.05156
  647,   0.27020,  10.28000,   7.07993
  648,   0.25840,  10.28000,   7.10835
  649,   0.24160,  10.32000,   7.13670
  650,   0.23180,  11.23000,   7.16488
  651,   0.22250,   8.32000,   7.19277
  652,   0.21370,   8.86000,   7.22029
  653,   0.20540,   9.13000,   7.24732
  654,   0.19760,   9.02000,   7.27378
  655,   0.19010,  10.89000,   7.29959
  656,   0.18310,  10.01000,   7.32466
  657,   0.17640,   8.09000,   7.34893
  658,   0.17010,   9.24000,   7.37232
  659,   0.16410,   8.17000,   7.39478
  660,   0.15840,   7.33000,   7.41626
  661,   0.15300,   8.33000,   7.43671
  662,   0.14780,   9.48000,   7.45609
  663,   0.14290,   5.54000,   7.47435
  664,   0.13830,   9.13000,   7.49148
  665,   0.13390,   7.91000,   7.50743
  666,   0.12970,   7.81000,   7.52220
  667,   0.12570,   9.17000,   7.53576
  668,   0.12190,   9.17000,   7.54810
  669,   0.11830,   6.47000,   7.55921
  670,   0.11480,   7.55000,   7.56908
  671,   0.11160,   7.84000,   7.57771
  672,   0.10840,   9.44000,   7.58510
  673,   0.10260,   7.84000,   7.59126
  674,   0.09990,   8.21000,   7.59617
  675,   0.09740,   8.98000,   7.59984
  676,   0.09500,   7.17000,   7.60229
  677,   0.09270,   9.96000,   7.60353
  678,   0.25960,  10.09000,   7.60386
  679,   2.09550,  12.17000,   7.60686
  680,   3.12100,  12.33000,   7.61726
  681,   3.61700,  14.67000,   7.63975
  682,   3.15040,  16.12000,   7.67724
  683,   1.94020,  17.27000,   7.72979
  684,   3.65370,  18.62000,   8.46219
  685,   5.05090,  20.65000,  13.66919
  686,   2.49590,  22.99000,  18.40442
  687,   1.66680,  25.91000,  22.38272
  688,   0.85610,  27.84000,  25.40482
  689,   0.38820,  32.09000,  27.46816
  690,   0.34200,  29.88000,  28.75167
  691,   0.25440,  30.00000,  29.38736
  692,   0.18330,  28.79000,  29.49233
  693,   0.23060,  25.61000,  29.21067
  694,   0.12630,  23.48000,  28.59838
  695,   0.14830,  23.48000,  27.75297
  696,   0.11060,  21.60000,  26.72880
  697,   0.09890,  22.24000,  25.58025
  698,   0.08850,  22.45000,  24.35117
  699,   0.08550,  23.13000,  23.07910
  700,   0.08280,  21.56000,  21.79338
  701,   0.08030,  22.44000,  20.51666
  702,   0.07820,  21.53000,  19.26616
  703,   0.07850,  21.53000,  18.05551
  704,   0.09590,  21.48000,  16.90122
  705,   0.09800,  21.34000,  15.80894
  706,   0.18840,  19.76000,  14.81688
  707,   0.32720,  20.37000,  13.97177
  708,   0.21200,  20.72000,  13.20682
  709,   0.35750,  20.37000,  12.57266
  710,   0.29960,  22.73000,  12.02567
  711,   0.56600,  22.73000,  11.65927
  712,   0.32850,  23.11000,  11.34313
  713,   0.21270,  23.11000,  11.02494
  714,   0.20180,  23.50000,  10.77133
  715,   0.22630,  23.88000,  10.80911
  716,   0.18960,  23.69000,  10.84487
  717,   0.18050,  21.91000,  10.87853
  718,   0.18080,  21.34000,  10.91006
  719,   0.16780,  21.16000,  10.93940
  720,   0.17810,  21.69000,  10.96655
  721,   0.16080,  20.94000,  10.99150
  722,   0.16690,  20.61000,  11.01425
  723,   0.16930,  22.21000,  11.03482
  724,   0.15880,  21.56000,  11.05324
  725,   0.14040,  20.48000,  11.06950
  726,   0.25120,  22.74000,  11.08379
  727,   0.69430,  25.23000,  11.09711
  728,   0.88660,  25.88000,  11.11060
  729,   0.72570,  26.34000,  11.12491
  730,   0.63910,  26.79000,  11.14039
  731,   0.89820,  27.44000,  11.15781
  732,   2.18210,  26.36000,  11.18006
  733,   1.29850,  25.94000,  11.20790
  734,   1.10010,  26.61000,  11.24153
  735,   0.76800,  26.78000,  12.06817
  736,   0.43020,  26.41000,  13.07206
  737,   0.34090,  26.99000,  13.79593
  738,   0.32700,  26.97000,  14.29008
  739,   0.31020,  25.96000,  14.59529
  740,   0.29470,  24.96000,  14.74601
  741,   0.28050,  25.73000,  14.77142
  742,   0.26750,  23.55000,  14.69614
  743,   0.25540,  22.83000,  14.54082
  744,   0.24420,  22.83000,  14.32277
  745,   0.24450,  22.83000,  14.06070
  746,   0.23330,  21.34000,  13.76497
  747,   0.22290,  20.71000,  13.44430
  748,   0.21330,  20.71000,  13.10602
  749,   0.20440,  20.03000,  12.75625
  750,   0.19600,  19.57000,  12.40000
  751,   0.18830,  19.20000,  12.04144
  752,   0.18100,  18.42000,  11.97356
  753,   0.19080,  17.60000,  11.99906
  754,   0.31100,  17.90000,  12.02269
  755,   0.45710,  17.90000,  12.04488
  756,   0.61050,  17.90000,  12.06626
  757,   0.73420,  18.73000,  12.08757
  758,   0.79060,  20.39000,  12.10952
  759,   0.87370,  23.29000,  12.13283
  760,   0.92670,  23.29000,  12.15816
  761,   0.90950,  28.31000,  12.38902
  762,   0.87410,  28.92000,  13.08333
  763,   0.82690,  28.61000,  13.77371
  764,   0.78610,  27.00000,  14.43516
  765,   0.74550,  26.85000,  15.04909
  766,   0.70840,  26.85000,  15.60341
  767,   0.67410,  25.83000,  16.09091
  768,   0.64230,  23.89000,  16.50806
  769,   0.66960,  23.89000,  16.87658
  770,   0.63600,  23.89000,  17.18975
  771,   0.60190,  22.29000,  17.44307
  772,   0.57120,  21.59000,  17.63533
  773,   0.54310,  21.59000,  17.76756
  774,   0.51720,  20.33000,  17.84228
  775,   0.51330,  19.33000,  17.87099
  776,   0.54980,  20.71000,  17.87908
  777,   0.64800,  20.54000,  17.91064
  778,   0.78160,  20.29000,  18.01301
  779,   0.88060,  20.29000,  18.20764
  780,   1.06270,  21.43000,  18.54239
  781,   1.22190,  21.80000,  19.04272
  782,   1.31890,  26.63000,  19.70111
  783,   1.32570,  29.78000,  20.47384
  784,   1.29090,  31.36000,  21.30943
  785,   1.29550,  31.36000,  22.18318
  786,   1.27050,  34.13000,  23.06398
  787,   1.23200,  34.94000,  23.92269
  788,   1.17810,  34.73000,  24.73129
  789,   1.13220,  34.16000,  25.47231
  790,   1.08920,  33.81000,  26.13458
  791,   1.02760,  32.72000,  26.70341
  792,   0.97570,  33.64000,  27.17280
  793,   0.98490,  31.71000,  27.56381
  794,   1.04640,  31.71000,  27.91433
  795,   0.90300,  31.14000,  28.17305
  796,   0.95150,  30.92000,  28.37787
  797,   0.80650,  30.41000,  28.48215
  798,   0.76920,  30.41000,  28.49426
  799,   0.77580,  29.59000,  28.43930
  800,   0.85320,  28.92000,  28.36537
  801,   0.95160,  28.88000,  28.31784
  802,   1.05770,  29.22000,  28.33398
  803,   1.16540,  27.91000,  28.44199
  804,   1.28070,  29.89000,  28.66503
  805,   1.37480,  32.76000,  29.01073
  806,   1.46510,  35.09000,  29.48164
  807,   1.50310,  39.34000,  30.05716
  808,   1.44370,  41.56000,  30.68158
  809,   1.36050,  41.31000,  31.30218
  810,   1.27750,  42.99000,  31.87886
  811,   1.20490,  40.71000,  32.38572
  812,   1.13950,  39.18000,  32.80685
  813,   1.07970,  39.30000,  33.13362
  814,   1.02460,  39.24000,  33.36266
  815,   0.97350,  37.48000,  33.49445
  816,   0.92590,  34.33000,  33.53216
  817,   0.91200,  35.69000,  33.49290
  818,   0.86630,  33.32000,  33.37835
  819,   0.82360,  31.41000,  33.19205
  820,   0.78370,  30.99000,  32.93885
  821,   0.74630,  30.80000,  32.62444
  822,   0.71120,  29.83000,  32.25491
  823,   0.67820,  27.87000,  31.83657
  824,   0.64700,  27.33000,  31.37562
  825,   0.64160,  27.13000,  30.88759
  826,   0.76970,  26.28000,  30.43745
  827,   0.82490,  26.06000,  30.04546
  828,   0.86420,  26.06000,  29.71992
  829,   0.90720,  26.33000,  29.46766
  830,   0.98670,  27.10000,  29.30716
  831,   0.98270,  28.39000,  29.21821
  832,   0.95890,  29.29000,  29.17647
  833,   0.91360,  29.38000,  29.15412
  834,   0.85710,  29.52000,  29.12518
  835,   0.80800,  30.72000,  29.07280
  836,   0.76490,  29.59000,  28.98681
  837,   0.72580,  30.29000,  28.86150
  838,   0.68980,  29.08000,  28.69430
  839,   0.65630,  29.08000,  28.48483
  840,   0.62510,  27.91000,  28.23434
  841,   0.64590,  27.70000,  27.96488
  842,   0.61120,  27.99000,  27.67166
  843,   0.57920,  27.70000,  27.35241
  844,   0.54960,  27.70000,  27.00672
  845,   0.52210,  25.80000,  26.63546
  846,   0.49640,  25.98000,  26.24035
  847,   0.47250,  25.59000,  25.82376
  848,   0.47580,  25.07000,  25.39852
  849,   0.58540,  24.67000,  25.01654
  850,   0.72930,  25.32000,  24.73036
  851,   0.82060,  26.64000,  24.55793
  852,   0.99540,  27.55000,  24.54425
  853,   1.10620,  29.77000,  24.69608
  854,   1.18540,  33.79000,  25.00365
  855,   1.18630,  35.71000,  25.42628
  856,   1.13480,  40.65000,  25.91047
  857,   1.06130,  40.93000,  26.40578
  858,   0.98730,  40.68000,  26.87329
  859,   1.85690,  43.04000,  27.65638
  860,   1.16420,  42.98000,  28.39582
  861,   1.44520,  40.63000,  29.20231
  862,   3.71200,  44.83000,  30.94379
  863,   1.63550,  40.61000,  32.55452
  864,   2.05640,  43.17000,  34.20823
  865,   4.20990,  45.14000,  36.72148
  866,   4.01520,  45.48000,  39.77837
  867,   2.30840,  50.71000,  42.53234
  868,   1.99440,  53.16000,  44.89101
  869,   1.56010,  57.46000,  46.74224
  870,   1.38330,  60.12000,  48.10963
  871,   2.12160,  59.21000,  49.37988
  872,   1.67100,  58.63000,  50.38054
  873,   1.47940,  59.83000,  51.08610
  874,   1.59470,  61.35000,  51.60271
  875,   1.57730,  59.24000,  51.96186
  876,   1.56200,  59.51000,  52.19084
  877,   1.50210,  59.32000,  52.29478
  878,   1.49780,  60.33000,  52.30144
  879,   1.52450,  60.34000,  52.24568
  880,   1.59300,  60.33000,  52.17156
  881,   1.49850,  60.06000,  52.04863
  882,   1.38670,  57.96000,  51.84750
  883,   1.29370,  57.00000,  51.55423
  884,   1.23370,  58.33000,  51.17255
  885,   1.15430,  54.14000,  50.69893
  886,   1.11270,  55.98000,  50.14688
  887,   1.08490,  55.98000,  49.53334
  888,   1.07310,  50.65000,  48.87840
  889,   1.10150,  51.13000,  48.21388
  890,   0.96120,  48.68000,  47.49756
  891,   0.90390,  47.66000,  46.73065
  892,   0.83510,  47.66000,  45.91022
  893,   0.78130,  46.17000,  45.04071
  894,   0.73110,  43.50000,  44.12759
  895,   0.71870,  41.20000,  43.19056
  896,   0.73220,  41.03000,  42.25518
  897,   0.74020,  41.03000,  41.33875
  898,   0.75090,  41.03000,  40.45520
  899,   1.21930,  38.15000,  39.79543
  900,   1.01400,  38.40000,  39.23587
  901,   1.36060,  37.90000,  38.89854
  902,   1.17750,  38.26000,  38.66418
  903,   0.85950,  38.26000,  38.38678
  904,   0.93770,  37.03000,  38.11187
  905,   0.80110,  36.75000,  37.78932
  906,   0.76350,  36.83000,  37.42061
  907,   0.87060,  35.82000,  37.06468
  908,   0.64080,  35.90000,  36.63330
  909,   0.59540,  35.90000,  36.13298
  910,   0.55460,  34.99000,  35.57146
  911,   0.52010,  34.13000,  34.95806
  912,   0.48910,  34.13000,  34.30198
  913,   0.54310,  33.01000,  33.64443
  914,   0.46790,  32.44000,  32.96589
  915,   0.43460,  32.44000,  32.26824
  916,   0.39580,  31.58000,  31.55098
  917,   0.37430,  31.58000,  30.82082
  918,   0.35450,  30.40000,  30.08370
  919,   0.33840,  30.40000,  29.34571
  920,   0.52370,  30.40000,  28.69099
  921,   0.73180,  30.40000,  28.19160
  922,   0.79930,  28.59000,  27.84478
  923,   0.79720,  29.29000,  27.61862
  924,   0.96190,  30.14000,  27.55281
  925,   1.21580,  30.87000,  27.71056
  926,   1.27220,  32.38000,  28.05886
  927,   1.14100,  33.74000,  28.49557
  928,   1.07150,  33.88000,  28.96572
  929,   1.01730,  34.40000,  29.43286
  930,   0.91890,  34.77000,  29.85175
  931,   0.82890,  35.19000,  30.19185
  932,   0.76470,  35.19000,  30.44122
  933,   0.70950,  34.40000,  30.59564
  934,   0.66090,  33.61000,  30.65591
  935,   0.61740,  32.35000,  30.62606
  936,   0.57820,  32.01000,  30.51221
  937,   0.55950,  32.38000,  30.32836
  938,   0.52400,  30.84000,  30.07964
  939,   0.49180,  30.69000,  29.77219
  940,   0.46260,  29.70000,  29.41276
  941,   0.43590,  29.70000,  29.00825
  942,   0.41140,  28.87000,  28.56544
  943,   0.38880,  27.92000,  28.09083
  944,   0.37800,  28.71000,  27.59447
  945,   0.51720,  27.56000,  27.14360
  946,   0.86040,  27.09000,  26.86948
  947,   1.08630,  27.56000,  26.82349
  948,   1.08730,  28.05000,  26.95268
  949,   1.31900,  27.87000,  27.30512
  950,   1.44490,  29.88000,  27.87246
  951,   1.47280,  31.54000,  28.60645
  952,   1.36080,  33.79000,  29.41256
  953,   1.23050,  35.38000,  30.21025
  954,   1.10530,  35.63000,  30.94016
  955,   0.99380,  35.22000,  31.56337
  956,   0.91440,  35.01000,  32.06441
  957,   0.84570,  34.19000,  32.43757
  958,   0.78530,  33.05000,  32.68364
  959,   0.73150,  33.43000,  32.80774
  960,   0.68330,  32.18000,  32.81783
  961,   0.65170,  31.00000,  32.72823
  962,   0.60860,  30.67000,  32.54681
  963,   0.57000,  30.53000,  32.28274
  964,   0.53510,  30.04000,  31.94568
  965,   0.50340,  29.70000,  31.54533
  966,   0.47450,  28.10000,  31.09117
  967,   0.44790,  28.10000,  30.59208
  968,   0.44700,  27.30000,  30.06566
  969,   0.72970,  27.15000,  29.63776
  970,   0.93620,  27.09000,  29.37296
  971,   1.06490,  27.09000,  29.28750
  972,   1.30420,  27.09000,  29.43479
  973,   1.44560,  26.63000,  29.81354
  974,   1.33490,  26.16000,  30.31979
  975,   1.29100,  27.29000,  30.89860
  976,   1.22330,  27.97000,  31.49752
  977,   1.10690,  27.67000,  32.05697
  978,   0.99210,  28.36000,  32.53265
  979,   0.88630,  27.67000,  32.89552
  980,   0.80580,  28.36000,  33.13509
  981,   0.74980,  27.97000,  33.25484
  982,   0.79240,  28.67000,  33.29816
  983,   0.64230,  27.67000,  33.22325
  984,   0.97300,  27.51000,  33.18979
  985,   1.54090,  27.21000,  33.41293
  986,   2.26550,  27.97000,  34.11518
  987,   1.21480,  27.81000,  34.75843
  988,   0.95150,  28.28000,  35.24322
  989,   0.98910,  28.99000,  35.61477
  990,   1.04990,  30.19000,  35.91847
  991,   0.70280,  30.74000,  36.02899
  992,   0.94750,  31.61000,  36.08708
  993,   0.40850,  31.68000,  35.89161
  994,   0.81480,  31.37000,  35.66594
  995,   0.95660,  32.21000,  35.47676
  996,   0.54510,  32.21000,  35.15596
  997,   0.83530,  33.28000,  34.85413
  998,   0.59340,  33.75000,  34.47590
  999,   0.84220,  34.63000,  34.14329
 1000,   0.55480,  35.03000,  33.73711
 1001,   0.52430,  35.49000,  33.26878
 1002,   0.71600,  35.47000,  32.83566
 1003,   0.43170,  36.26000,  32.32366
 1004,   0.39430,  35.03000,  31.74420
 1005,   0.41370,  35.02000,  31.12942
 1006,   0.40810,  34.23000,  30.49450
 1007,   0.34490,  34.25000,  29.82855
 1008,   0.28790,  32.17000,  29.12614
 1009,   0.26880,  32.23000,  28.39856
 1010,   0.28030,  32.18000,  27.66689
 1011,   0.25670,  32.18000,  26.93338
 1012,   0.23320,  30.62000,  26.19978
 1013,   0.22850,  30.33000,  25.47482
 1014,   0.20450,  29.92000,  24.75740
 1015,   0.21280,  29.13000,  24.05925
 1016,   0.28080,  29.84000,  23.41264
 1017,   0.38370,  29.13000,  22.85518
 1018,   0.48480,  28.69000,  22.41358
 1019,   0.53880,  28.01000,  22.08793
 1020,   0.70670,  28.01000,  21.92152
 1021,   0.67100,  28.34000,  21.86468
 1022,   0.73080,  29.71000,  21.91553
 1023,   0.63940,  29.47000,  22.01133
 1024,   0.55600,  29.47000,  22.10664
 1025,   0.50180,  30.05000,  22.17825
 1026,   0.44290,  31.22000,  22.20694
 1027,   0.39680,  30.75000,  22.18373
 1028,   0.36490,  30.52000,  22.10813
 1029,   0.33810,  30.75000,  21.98255
 1030,   0.31550,  29.58000,  21.81125
 1031,   0.29430,  29.13000,  21.59870
 1032,   0.27610,  29.47000,  21.35011
 1033,   0.26390,  28.67000,  21.07238
 1034,   0.25470,  27.98000,  20.77235
 1035,   0.23410,  27.41000,  20.45111
 1036,   0.23460,  27.86000,  20.11811
 1037,   0.20970,  26.74000,  19.77070
 1038,   0.23240,  27.05000,  19.63805
 1039,   0.18930,  26.30000,  19.59376
 1040,   0.19560,  26.30000,  19.54828
 1041,   0.17510,  25.87000,  19.50152
 1042,   0.17020,  25.87000,  19.45340
 1043,   0.44420,  25.50000,  19.40436
 1044,   0.81670,  25.07000,  19.35544
 1045,   0.94420,  25.07000,  19.30772
 1046,   0.98040,  25.30000,  19.26212
 1047,   1.10400,  26.24000,  19.21963
 1048,   0.90090,  26.69000,  19.18064
 1049,   0.76770,  26.69000,  19.63033
 1050,   0.65910,  28.40000,  20.23882
 1051,   0.59010,  28.75000,  20.75175
 1052,   0.54750,  29.10000,  21.16682
 1053,   0.49610,  27.64000,  21.48028
 1054,   0.48290,  28.10000,  21.70587
 1055,   0.42630,  27.19000,  21.83829
 1056,   0.41240,  26.84000,  21.89174
 1057,   0.39220,  26.84000,  21.87578
 1058,   0.39960,  26.60000,  21.80963
 1059,   0.34010,  25.94000,  21.68231
 1060,   0.34820,  25.94000,  21.51305
 1061,   0.29920,  24.71000,  21.29459
 1062,   0.31350,  24.71000,  21.04711
 1063,   0.27480,  23.99000,  20.76554
 1064,   0.40580,  23.99000,  20.51349
 1065,   0.76350,  23.99000,  20.42870
 1066,   1.06100,  23.99000,  20.59019
 1067,   1.24130,  23.99000,  21.00841
 1068,   1.44420,  23.99000,  21.69652
 1069,   1.61880,  25.59000,  22.64943
 1070,   1.70300,  28.40000,  23.82366
 1071,   1.67160,  31.73000,  25.13711
 1072,   1.46900,  33.94000,  26.45743
 1073,   1.29190,  34.70000,  27.69348
 1074,   1.15410,  36.78000,  28.79245
 1075,   1.01530,  35.57000,  29.71568
 1076,   0.91800,  36.14000,  30.45265
 1077,   0.84580,  35.27000,  31.00805
 1078,   0.77740,  34.54000,  31.38969
 1079,   0.73050,  33.34000,  31.61463
 1080,   0.67010,  32.47000,  31.69291
 1081,   0.68110,  32.39000,  31.66259
 1082,   0.62690,  31.76000,  31.52859
 1083,   0.58070,  30.13000,  31.29942
 1084,   0.54020,  29.35000,  30.98516
 1085,   0.50430,  29.70000,  30.59661
 1086,   0.47200,  29.24000,  30.14454
 1087,   0.44930,  28.79000,  29.64184
 1088,   0.59060,  28.11000,  29.16390
 1089,   0.96590,  27.98000,  28.86034
 1090,   1.30830,  27.98000,  28.82995
 1091,   1.27470,  28.44000,  28.99566
 1092,   1.36920,  27.78000,  29.34625
 1093,   1.42080,  29.57000,  29.85349
 1094,   1.52050,  32.45000,  30.51250
 1095,   1.51100,  33.43000,  31.27418
 1096,   1.29150,  35.54000,  32.01660
 1097,   1.13300,  36.07000,  32.67096
 1098,   1.03870,  37.91000,  33.21137
 1099,   0.90510,  38.83000,  33.60424
 1100,   0.82850,  38.17000,  33.84862
 1101,   0.75180,  38.35000,  33.94594
 1102,   0.69570,  37.06000,  33.90765
 1103,   0.64380,  36.22000,  33.74611
 1104,   0.59940,  36.26000,  33.47561
 1105,   0.63360,  34.11000,  33.13966
 1106,   0.57980,  33.68000,  32.73774
 1107,   0.55480,  32.86000,  32.28177
 1108,   0.49630,  33.21000,  31.76841
 1109,   0.48160,  31.62000,  31.21321
 1110,   0.43400,  30.37000,  30.61567
 1111,   0.43660,  31.10000,  29.99580
 1112,   0.58630,  30.39000,  29.42731
 1113,   1.14580,  30.75000,  29.12757
 1114,   1.51870,  30.39000,  29.18507
 1115,   1.71050,  30.05000,  29.59059
 1116,   1.87300,  32.07000,  30.32037
 1117,   2.15300,  34.68000,  31.39789
 1118,   2.26710,  38.42000,  32.77048
 1119,   2.17670,  43.53000,  34.31278
 1120,   1.89040,  46.56000,  35.84919
 1121,   1.56920,  49.93000,  37.23186
 1122,   1.37720,  52.50000,  38.40116
 1123,   1.20680,  53.23000,  39.32326
 1124,   1.10110,  53.38000,  40.00159
 1125,   0.99280,  50.00000,  40.44137
 1126,   0.90550,  46.76000,  40.65847
 1127,   0.83040,  46.71000,  40.67312
 1128,   0.76130,  47.18000,  40.50618
 1129,   0.78760,  43.86000,  40.21393
 1130,   0.71750,  43.99000,  39.80317
 1131,   0.65940,  40.66000,  39.28554
 1132,   0.60900,  40.39000,  38.67454
 1133,   0.56440,  40.07000,  37.98415
 1134,   0.52960,  40.13000,  37.23000
 1135,   0.68840,  39.43000,  36.50146
 1136,   1.10290,  38.82000,  35.96735
 1137,   1.47270,  37.38000,  35.73617
 1138,   1.72420,  37.08000,  35.83962
 1139,   1.95870,  37.57000,  36.29023
 1140,   1.94640,  39.52000,  36.99500
 1141,   2.02260,  43.51000,  37.91402
 1142,   1.99200,  43.81000,  38.97151
 1143,   1.87940,  47.27000,  40.07512
 1144,   1.67100,  50.27000,  41.11582
 1145,   1.57080,  53.88000,  42.05398
 1146,   1.39870,  53.48000,  42.83249
 1147,   1.20420,  53.75000,  43.40124
 1148,   1.05940,  54.25000,  43.74469
 1149,   0.95270,  53.95000,  43.86940
 1150,   0.86430,  50.48000,  43.79081
 1151,   0.79060,  47.48000,  43.52957
 1152,   0.72900,  47.01000,  43.10891
 1153,   0.81290,  44.13000,  42.60639
 1154,   0.73230,  41.49000,  42.01751
 1155,   0.66480,  41.49000,  41.34525
 1156,   0.60670,  40.92000,  40.59676
 1157,   0.55810,  41.14000,  39.78239
 1158,   0.57770,  41.14000,  38.93787
 1159,   0.86820,  39.80000,  38.19791
 1160,   1.24090,  39.80000,  37.69636
 1161,   1.46360,  38.49000,  37.47269
 1162,   1.46040,  38.49000,  37.46375
 1163,   1.80530,  39.03000,  37.75551
 1164,   2.08950,  40.52000,  38.38530
 1165,   2.19130,  41.40000,  39.30460
 1166,   2.15190,  48.56000,  40.41633
 1167,   2.27990,  51.53000,  41.70960
 1168,   1.83920,  54.11000,  42.94882
 1169,   1.62710,  54.77000,  44.04510
 1170,   1.69410,  55.66000,  45.04287
 1171,   1.46010,  55.69000,  45.85875
 1172,   1.39720,  55.56000,  46.49931
 1173,   1.35100,  52.48000,  46.97880
 1174,   1.22500,  55.97000,  47.27899
 1175,   1.24310,  55.08000,  47.44555
 1176,   1.24050,  51.74000,  47.50720
 1177,   1.91120,  51.76000,  47.75333
 1178,   2.28310,  54.91000,  48.28445
 1179,   1.82730,  60.02000,  48.84624
 1180,   1.83540,  59.80000,  49.42710
 1181,   1.98530,  62.63000,  50.07392
 1182,   1.90540,  66.40000,  50.73080
 1183,   2.03200,  70.09000,  51.43647
 1184,   1.52380,  70.09000,  51.96910
 1185,   1.82030,  66.73000,  52.47957
 1186,   3.64530,  68.26000,  53.68720
 1187,   3.48140,  68.29000,  55.34605
 1188,   2.27910,  71.96000,  56.85137
 1189,   1.92640,  71.53000,  58.07880
 1190,   3.10680,  75.13000,  59.54299
 1191,   3.54940,  77.96000,  61.34245
 1192,   1.81470,  74.79000,  62.68769
 1193,   1.63100,  76.65000,  63.59460
 1194,   1.64140,  72.27000,  64.15852
 1195,   1.66230,  72.62000,  64.46159
 1196,   1.32350,  68.74000,  64.42839
 1197,   1.20590,  65.18000,  64.09362
 1198,   1.16380,  61.43000,  63.51804
 1199,   1.01860,  61.83000,  62.71093
 1200,   0.88300,  58.59000,  61.68652
 1201,   0.89710,  54.61000,  60.51796
 1202,   0.76290,  54.67000,  59.20469
 1203,   0.64130,  50.87000,  57.75327
 1204,   0.53970,  55.02000,  56.17858
 1205,   0.48030,  50.53000,  54.51040
 1206,   0.61260,  50.62000,  52.84848
 1207,   0.90550,  50.90000,  51.33228
 1208,   1.12880,  50.87000,  50.03868
 1209,   1.12410,  46.71000,  48.93301
 1210,   1.31770,  47.56000,  48.06420
 1211,   1.77140,  47.56000,  47.56883
 1212,   2.14460,  47.86000,  47.51392
 1213,   2.54070,  47.82000,  47.95321
 1214,   2.69530,  51.51000,  48.82507
 1215,   2.63950,  55.20000,  49.99292
 1216,   2.07930,  59.29000,  51.14881
 1217,   1.62000,  59.03000,  52.09743
 1218,   1.31140,  59.12000,  52.75216
 1219,   1.12060,  60.95000,  53.09768
 1220,   0.99520,  56.29000,  53.15273
 1221,   0.83270,  55.56000,  52.92128
 1222,   0.72080,  55.41000,  52.43058
 1223,   0.61550,  51.40000,  51.70790
 1224,   0.54380,  51.07000,  50.79072
 1225,   0.56090,  51.16000,  49.74562
 1226,   0.50050,  51.27000,  48.59470
 1227,   0.42380,  47.11000,  47.34991
 1228,   0.39740,  47.69000,  46.04160
 1229,   0.34130,  42.85000,  44.68208
 1230,   0.33120,  47.73000,  43.29959
 1231,   0.76150,  43.34000,  42.08997
 1232,   1.38630,  43.41000,  41.27704
 1233,   1.91370,  43.54000,  40.98753
 1234,   1.55520,  43.57000,  40.96059
 1235,   1.39430,  43.75000,  41.07103
 1236,   2.03120,  43.75000,  41.53617
 1237,   1.76650,  47.76000,  42.16084
 1238,   1.83960,  52.33000,  42.92690
 1239,   2.34500,  51.94000,  43.98920
 1240,   1.81660,  56.52000,  45.05344
 1241,   1.33780,  56.32000,  45.91433
 1242,   1.08250,  55.78000,  46.50623
 1243,   0.87530,  52.32000,  46.80204
 1244,   0.78040,  51.36000,  46.82977
 1245,   0.67510,  52.08000,  46.61071
 1246,   0.55710,  52.30000,  46.15981
 1247,   0.47250,  52.67000,  45.50504
 1248,   0.42760,  52.74000,  44.68650
 1249,   0.47550,  48.23000,  43.77383
 1250,   0.39910,  48.73000,  42.77257
 1251,   0.34490,  43.96000,  41.69693
 1252,   0.30260,  48.28000,  40.56355
 1253,   0.26860,  43.75000,  39.38920
 1254,   0.44970,  43.93000,  38.27220
 1255,   1.18260,  42.95000,  37.50473
 1256,   1.82870,  41.66000,  37.27063
 1257,   2.13930,  42.19000,  37.56997
 1258,   2.42710,  41.41000,  38.38591
 1259,   2.69060,  42.71000,  39.68838
 1260,   2.72870,  44.36000,  41.35821
 1261,   2.81840,  44.55000,  43.31932
 1262,   2.83640,  44.55000,  45.48108
 1263,   2.72540,  53.17000,  47.72034
 1264,   2.04940,  52.96000,  49.71884
 1265,   1.72420,  58.16000,  51.37555
 1266,   1.44330,  57.70000,  52.63586
 1267,   1.38710,  53.06000,  53.55277
 1268,   1.19040,  53.79000,  54.11644
 1269,   1.23030,  53.79000,  54.41803
 1270,   1.18890,  48.85000,  54.49904
 1271,   1.12100,  48.20000,  54.38401
 1272,   1.09030,  52.51000,  54.10927
 1273,   1.27310,  53.02000,  53.78926
 1274,   1.08350,  52.96000,  53.36502
 1275,   1.17720,  48.79000,  52.90491
 1276,   0.97510,  48.46000,  52.34482
 1277,   0.89830,  53.63000,  51.68670
 1278,   1.14320,  53.42000,  51.06053
 1279,   0.94030,  49.14000,  50.38824
